t,Y,A,A_rep,A_hid,L,Q,K,W,P,r,taua,abar,tauk,taul,WtaxRev,KtaxRev,WtaxRev_lost,KtaxRev_lost,G,lump_sum,ylbar,WtaxPct,ShelterPct,ShelterPctP99,TaxEvasionP99,ConcealPctP99,gini,p90,p99,p999,p9999,gini_total,p90_total,p99_total,p999_total,p9999_total,welfare,welfare0,approval,approval0,conceal_share_e,conceal_share_n,evasion_share_e,evasion_share_n,conceal_frac_e,conceal_frac_n,evasion_frac_e,evasion_frac_n,shelter_pct_e,shelter_pct_n,detection_rate,detection_revenue,wtax_evasion_elast
83, 73.74871526,3.12294213,3.00486154,0.11808059,30.15542235,333.68038638,65.77064854,1.41846033,0.13790579,0.02961243,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97204469,0.00000000,0.53560007,9.29156816,0.00000054,1.08952447,0.00000000,0.09976180,30.73578676,7.67268214,33.61965310,0.77732935,0.34203162,0.64028065,0.80053298,0.91649035,0.78571206,0.32909917,0.61611556,0.77458696,0.90257819,-23.72473114,-47.57699914,0.65235221,0.95626725,0.31238943,0.68761057,0.91885886,0.08114114,0.03620570,0.03858782,0.05882050,0.00304517,0.38393807,0.03114969,0.68022688,0.03702811,inf
84, 73.74869901,3.12294101,3.00486142,0.11807959,30.15542135,333.68012111,65.77059597,1.41845990,0.13790584,0.02961246,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97204484,0.00000000,0.53560300,9.29156816,0.00000044,1.08952447,0.00000000,0.09976165,30.73574147,7.67270832,33.61995858,0.77732923,0.34203180,0.64028087,0.80053309,0.91648962,0.78571187,0.32909945,0.61611597,0.77458733,0.90257680,-23.72474822,-47.57705183,0.65448358,0.95510613,0.31238713,0.68761287,0.91885274,0.08114726,0.03620515,0.03858764,0.05882043,0.00304541,0.38393805,0.03114951,0.68022458,0.03702611,inf
85, 73.74869267,3.12293969,3.00486173,0.11807795,30.15542042,333.67985960,65.77053588,1.41845948,0.13790589,0.02961251,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97205236,0.00000000,0.53560003,9.29156816,0.00000037,1.08952447,0.00000000,0.09976139,30.73576234,7.67265611,33.61917176,0.77732920,0.34203189,0.64028091,0.80053307,0.91648846,0.78571173,0.32909971,0.61611634,0.77458774,0.90257525,-23.72476627,-47.57710538,0.65579140,0.95491799,0.31238666,0.68761334,0.91885430,0.08114570,0.03620460,0.03858715,0.05882019,0.00304534,0.38393747,0.03114933,0.68022779,0.03702526,inf
86, 73.74868550,3.12293816,3.00486242,0.11807575,30.15541898,333.67960843,65.77046503,1.41845907,0.13790593,0.02961256,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97205460,0.00000000,0.53560279,9.29156816,0.00000030,1.08952447,0.00000000,0.09976095,30.73551963,7.67266959,33.61851216,0.77732921,0.34203193,0.64028088,0.80053294,0.91648724,0.78571158,0.32909999,0.61611675,0.77458818,0.90257364,-23.72478519,-47.57716009,0.65737179,0.95444355,0.31238556,0.68761444,0.91885695,0.08114305,0.03620381,0.03858651,0.05882066,0.00304525,0.38393624,0.03114908,0.68022778,0.03702495,inf
87, 73.74867756,3.12293670,3.00486306,0.11807364,30.15541877,333.67940673,65.77038792,1.41845868,0.13790596,0.02961263,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97205626,0.00000000,0.53560588,9.29156816,0.00000019,1.08952447,0.00000000,0.09976102,30.73563181,7.67268162,33.61801478,0.77732923,0.34203197,0.64028087,0.80053278,0.91648607,0.78571146,0.32910024,0.61611715,0.77458861,0.90257211,-23.72480504,-47.57721575,0.65988777,0.95400708,0.31238674,0.68761326,0.91885437,0.08114563,0.03620331,0.03858578,0.05882082,0.00304537,0.38393693,0.03114901,0.68023296,0.03702518,inf
88, 73.74866995,3.12293511,3.00486214,0.11807297,30.15541988,333.67921424,65.77030128,1.41845827,0.13790600,0.02961272,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97205114,0.00000000,0.53561475,9.29156816,0.00000003,1.08952447,0.00000000,0.09976107,30.73454687,7.67281185,33.61874200,0.77732914,0.34203216,0.64028119,0.80053305,0.91648551,0.78571133,0.32910049,0.61611758,0.77458904,0.90257073,-23.72482511,-47.57727211,0.66236169,0.95212820,0.31238403,0.68761597,0.91883493,0.08116507,0.03620280,0.03858574,0.05882056,0.00304615,0.38393737,0.03114895,0.68023603,0.03702677,inf
89, 73.74864416,3.12293305,3.00484817,0.11808488,30.15540996,333.67891517,65.77015972,1.41845785,0.13790602,0.02961283,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97205384,0.00000000,0.53560830,9.29156816,-0.00000010,1.08952447,0.00000000,0.09976187,30.73464556,7.67283564,33.61943272,0.77732802,0.34203391,0.64028451,0.80053696,0.91648449,0.78571111,0.32910086,0.61611832,0.77458972,0.90256943,-23.72484556,-47.57732869,0.66378421,0.94888297,0.31234948,0.68765052,0.91884852,0.08115148,0.03620245,0.03859161,0.05882072,0.00304560,0.38393304,0.03115100,0.68024259,0.03703415,inf
90, 73.74864681,3.12293027,3.00483857,0.11809170,30.15542856,333.67882251,65.77007964,1.41845720,0.13790608,0.02961295,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97204737,0.00000000,0.53561111,9.29156816,-0.00000011,1.08952447,0.00000000,0.09976259,30.73483647,7.67292735,33.62098513,0.77732734,0.34203534,0.64028651,0.80053928,0.91648440,0.78571095,0.32910149,0.61611882,0.77459021,0.90256832,-23.72486667,-47.57738605,0.66769921,0.94724917,0.31233073,0.68766927,0.91884088,0.08115912,0.03620239,0.03859493,0.05882055,0.00304591,0.38393684,0.03115097,0.68023355,0.03703207,inf
91, 73.74861639,3.12292915,3.00482928,0.11809987,30.15542813,333.67849200,65.77001860,1.41845662,0.13790614,0.02961299,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97204046,0.00000000,0.53561520,9.29156816,-0.00000033,1.08952447,0.00000000,0.09976161,30.73500716,7.67285160,33.62330816,0.77732649,0.34203686,0.64028888,0.80054198,0.91648480,0.78571071,0.32910205,0.61611942,0.77459063,0.90256736,-23.72488867,-47.57744475,0.66893979,0.94433100,0.31231181,0.68768819,0.91883962,0.08116038,0.03620271,0.03859867,0.05882093,0.00304598,0.38393231,0.03115085,0.68023650,0.03703351,inf
92, 73.74859612,3.12292796,3.00481906,0.11810890,30.15543070,333.67817244,65.76998648,1.41845605,0.13790622,0.02961300,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97203851,0.00000000,0.53561332,9.29156816,-0.00000050,1.08952447,0.00000000,0.09976219,30.73482778,7.67287957,33.62574969,0.77732562,0.34203831,0.64029131,0.80054472,0.91648530,0.78571052,0.32910245,0.61611990,0.77459101,0.90256653,-23.72491078,-47.57750290,0.67139262,0.94226482,0.31229778,0.68770222,0.91883813,0.08116187,0.03620386,0.03860243,0.05882062,0.00304602,0.38393554,0.03115079,0.68023958,0.03703380,inf
93, 73.74858075,3.12292682,3.00480915,0.11811767,30.15543437,333.67781265,65.76994717,1.41845539,0.13790630,0.02961302,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97204154,0.00000000,0.53560801,9.29156816,-0.00000055,1.08952447,0.00000000,0.09976172,30.73516339,7.67283042,33.62790252,0.77732477,0.34203970,0.64029363,0.80054735,0.91648590,0.78571033,0.32910282,0.61612033,0.77459126,0.90256576,-23.72493286,-47.57756041,0.67344301,0.94185536,0.31228266,0.68771734,0.91884926,0.08115074,0.03620481,0.03860616,0.05882073,0.00304558,0.38393487,0.03115037,0.68023858,0.03703374,inf
94, 73.74862099,3.12292399,3.00480106,0.11812293,30.15547485,333.67789283,65.76999340,1.41845474,0.13790640,0.02961304,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97203729,0.00000000,0.53560722,9.29156816,-0.00000054,1.08952447,0.00000000,0.09976167,30.73503522,7.67281680,33.62837976,0.77732418,0.34204066,0.64029507,0.80054882,0.91648537,0.78571015,0.32910315,0.61612061,0.77459134,0.90256498,-23.72495537,-47.57761864,0.67670677,0.93692698,0.31227801,0.68772199,0.91884807,0.08115193,0.03620592,0.03860817,0.05882052,0.00304562,0.38393441,0.03115042,0.68023721,0.03703033,inf
95, 73.74861007,3.12292472,3.00479696,0.11812776,30.15547234,333.67782450,65.77000559,1.41845469,0.13790641,0.02961301,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97203024,0.00000000,0.53561043,9.29156816,-0.00000069,1.08952447,0.00000000,0.09976138,30.73500466,7.67296666,33.62837940,0.77732360,0.34204164,0.64029641,0.80055010,0.91648478,0.78570993,0.32910357,0.61612092,0.77459138,0.90256425,-23.72497772,-47.57767736,0.68133633,0.93650337,0.31227399,0.68772601,0.91884819,0.08115181,0.03620692,0.03860997,0.05882089,0.00304564,0.38393540,0.03114981,0.68023671,0.03702976,inf
96, 73.74859564,3.12292572,3.00479274,0.11813298,30.15546746,333.67771234,65.77004202,1.41845467,0.13790643,0.02961296,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97202446,0.00000000,0.53561186,9.29156816,-0.00000078,1.08952447,0.00000000,0.09976131,30.73516045,7.67285521,33.62853873,0.77732303,0.34204263,0.64029782,0.80055137,0.91648418,0.78570975,0.32910396,0.61612122,0.77459132,0.90256350,-23.72500066,-47.57773722,0.68644028,0.93599443,0.31227101,0.68772899,0.91885001,0.08114999,0.03620815,0.03861183,0.05882117,0.00304558,0.38393419,0.03115003,0.68024148,0.03703094,inf
97, 73.74857708,3.12292677,3.00478860,0.11813818,30.15546499,333.67748574,65.77009240,1.41845445,0.13790648,0.02961288,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97202495,0.00000000,0.53560745,9.29156816,-0.00000089,1.08952447,0.00000000,0.09976159,30.73514825,7.67292402,33.62891972,0.77732247,0.34204352,0.64029919,0.80051445,0.91648350,0.78570958,0.32910425,0.61612147,0.77455458,0.90256271,-23.72502522,-47.57779854,0.68897679,0.92099479,0.31226905,0.68773095,0.91884302,0.08115698,0.03620951,0.03861363,0.05882022,0.00304581,0.38393702,0.03114969,0.68024226,0.03703026,inf
98, 73.74864130,3.12292439,3.00477977,0.11814462,30.15551097,333.67747958,65.77014377,1.41845360,0.13790661,0.02961289,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97198222,0.00000000,0.53564801,9.29156816,-0.00000141,1.08952447,0.00000000,0.09972843,30.73566707,7.67509199,33.63006411,0.77732183,0.34204446,0.64030096,0.80051619,0.91648335,0.78570943,0.32910444,0.61612180,0.77455451,0.90256190,-23.72505077,-47.57786070,0.69003077,0.91912910,0.31226025,0.68773975,0.91885683,0.08114317,0.03621049,0.03861626,0.05882554,0.00304553,0.38378082,0.03114623,0.68045918,0.03703185,inf
99, 73.75027952,3.12301613,3.00462440,0.11839173,30.15533636,333.66237040,65.76788613,1.41843557,0.13790925,0.02961390,0.02000000,437.08231376,0.25000000,0.18604219,0.00000000,5.97225881,0.00000000,0.53566605,9.29156816,0.00000000,1.08952447,0.00000000,0.09973883,30.78440975,7.67098879,33.64388173,0.77732954,0.34203793,0.64029141,0.80055179,0.91648046,0.78573419,0.32907147,0.61606267,0.77452644,0.90255333,-23.72530022,-47.57814777,0.00000000,0.00000000,0.31202435,0.68797565,0.91887093,0.08112907,0.03625730,0.03870940,0.05882632,0.00304520,0.38376144,0.03116382,0.68049595,0.03703996,-nan
